obs_id,target_name,project,ra,dec,freq_mhz,bandwidth_mhz,exptime_s,mjd_start,mjd_end,access_url,size_kb,cluster_name,cluster_ra,cluster_dec
1999-09-21_0300_GL8-3331K.mbf,GL8-3331K,P307,333.136,-4.5,1419.0,8.0,,51442.125521,51442.126968,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0300_GL8-3331K.mbf,2982,RXC J2218.2-0350,334.57,-3.83
1999-09-21_0306_GL8-3342K.mbf,GL8-3342K,P307,334.2465,-4.5,1419.0,8.0,,51442.129282,51442.130729,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0306_GL8-3342K.mbf,2967,RXC J2218.2-0350,334.57,-3.83
1999-09-21_0311_GL8-3354K.mbf,GL8-3354K,P307,335.357,-4.5,1419.0,8.0,,51442.133044,51442.134491,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0311_GL8-3354K.mbf,3000,RXC J2218.2-0350,334.57,-3.83
1999-06-18_1010_GL8-3331D.mbf,GL8-3331D,P307,333.5331,-4.5,1422.1,8.0,,51347.424074,51347.425521,http://atoa.atnf.csiro.au/RPFITS?fname=1999-06-18_1010_GL8-3331D.mbf,3000,RXC J2218.2-0350,334.57,-3.83
1999-06-18_1015_GL8-3342D.mbf,GL8-3342D,P307,334.6436,-4.5,1422.1,8.0,,51347.427778,51347.429225,http://atoa.atnf.csiro.au/RPFITS?fname=1999-06-18_1015_GL8-3342D.mbf,2982,RXC J2218.2-0350,334.57,-3.83
1999-06-18_1021_GL8-3354D.mbf,GL8-3354D,P307,335.7541,-4.5,1422.1,8.0,,51347.431424,51347.43287,http://atoa.atnf.csiro.au/RPFITS?fname=1999-06-18_1021_GL8-3354D.mbf,2950,RXC J2218.2-0350,334.57,-3.83
1999-09-21_0300_GL8-3331K.mbf,GL8-3331K,P307,333.136,-4.5,1422.1,8.0,,51442.125521,51442.126968,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0300_GL8-3331K.mbf,2982,RXC J2218.2-0350,334.57,-3.83
1999-09-21_0306_GL8-3342K.mbf,GL8-3342K,P307,334.2465,-4.5,1422.1,8.0,,51442.129282,51442.130729,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0306_GL8-3342K.mbf,2967,RXC J2218.2-0350,334.57,-3.83
1999-09-21_0311_GL8-3354K.mbf,GL8-3354K,P307,335.357,-4.5,1422.1,8.0,,51442.133044,51442.134491,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0311_GL8-3354K.mbf,3000,RXC J2218.2-0350,334.57,-3.83
2012-04-16_1628-P819_w15_ra14a.rpf,w15_ra14a,P819,230.0563,1.7693,732.0,64.0,,56033.686412,56033.693356,http://atoa.atnf.csiro.au/RPFITS?fname=2012-04-16_1628-P819_w15_ra14a.rpf,232170,A2050,229.08,0.1
2012-04-16_1649-P819_w15_ra16a.rpf,w15_ra16a,P819,230.0529,0.9692,732.0,64.0,,56033.701227,56033.708171,http://atoa.atnf.csiro.au/RPFITS?fname=2012-04-16_1649-P819_w15_ra16a.rpf,232170,A2050,229.08,0.1
2012-04-16_1710-P819_w15_ra18a.rpf,w15_ra18a,P819,230.0515,0.169,732.0,64.0,,56033.716042,56033.722986,http://atoa.atnf.csiro.au/RPFITS?fname=2012-04-16_1710-P819_w15_ra18a.rpf,232170,A2050,229.08,0.1
2012-04-16_1732-P819_w15_ra20a.rpf,w15_ra20a,P819,230.0521,-0.6316,732.0,64.0,,56033.73081,56033.737801,http://atoa.atnf.csiro.au/RPFITS?fname=2012-04-16_1732-P819_w15_ra20a.rpf,233707,A2050,229.08,0.1
2012-04-16_1753-P819_w15_ra22a.rpf,w15_ra22a,P819,230.0547,-1.4328,732.0,64.0,,56033.745671,56033.74669,http://atoa.atnf.csiro.au/RPFITS?fname=2012-04-16_1753-P819_w15_ra22a.rpf,35370,A2050,229.08,0.1
2012-04-17_1702-P819_w15_ra22a.rpf,w15_ra22a,P819,230.0547,-1.4328,732.0,64.0,,56034.71044,56034.717384,http://atoa.atnf.csiro.au/RPFITS?fname=2012-04-17_1702-P819_w15_ra22a.rpf,232170,A2050,229.08,0.1
2002-11-10_0225_p387HIPASSJ1514+0007.mbf,HIPASSJ1514+00,P387,228.540833,0.127222,1364.8,8.0,,52588.101007,52588.112755,http://atoa.atnf.csiro.au/RPFITS?fname=2002-11-10_0225_p387HIPASSJ1514+0007.mbf,9730,A2050,229.08,0.1
2003-04-19_1657_P387_HIPASSJ151205.5+0144.mbf,HIPASSJ151205.,P387,228.022917,1.735556,1410.9,8.0,,52748.706562,52748.718426,http://atoa.atnf.csiro.au/RPFITS?fname=2003-04-19_1657_P387_HIPASSJ151205.5+0144.mbf,9730,A2050,229.08,0.1
2004-10-15_0338_p387HIPASSJ151206+0144.mbf,HIPASSJ151206+,P387,228.022917,1.735556,1410.9,8.0,,53293.151817,53293.163738,http://atoa.atnf.csiro.au/RPFITS?fname=2004-10-15_0338_p387HIPASSJ151206+0144.mbf,9730,A2050,229.08,0.1
2001-07-10_1822_N7090_dec_01_005.mbf,N7090_dec_01_0,P352,323.0865,-55.6066,1394.5,64.0,,52100.765417,52100.766863,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1822_N7090_dec_01_005.mbf,2765,APMCC 699,325.99,-56.63
2001-07-10_1827_N7090_dec_01_007.mbf,N7090_dec_01_0,P352,323.4996,-55.6066,1394.5,64.0,,52100.769005,52100.770451,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1827_N7090_dec_01_007.mbf,2805,APMCC 699,325.99,-56.63
2001-07-10_1832_N7090_dec_01_009.mbf,N7090_dec_01_0,P352,323.9126,-55.6066,1394.5,64.0,,52100.772593,52100.774097,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1832_N7090_dec_01_009.mbf,2855,APMCC 699,325.99,-56.63
2001-07-10_1837_N7090_dec_01_011.mbf,N7090_dec_01_0,P352,324.3257,-55.6066,1394.5,64.0,,52100.776238,52100.777743,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1837_N7090_dec_01_011.mbf,2855,APMCC 699,325.99,-56.63
2001-07-10_1842_N7090_dec_01_013.mbf,N7090_dec_01_0,P352,324.7388,-55.6066,1394.5,64.0,,52100.779884,52100.781389,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1842_N7090_dec_01_013.mbf,2855,APMCC 699,325.99,-56.63
2001-07-10_1848_N7090_dec_01_015.mbf,N7090_dec_01_0,P352,325.1519,-55.6066,1394.5,64.0,,52100.78353,52100.784977,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1848_N7090_dec_01_015.mbf,2747,APMCC 699,325.99,-56.63
2001-07-10_1853_N7090_dec_01_017.mbf,N7090_dec_01_0,P352,325.5649,-55.6066,1394.5,64.0,,52100.787118,52100.788565,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1853_N7090_dec_01_017.mbf,2747,APMCC 699,325.99,-56.63
2001-07-10_1903_N7090_ra_01_002.mbf,N7090_ra_01_00,P352,325.9725,-55.4899,1394.5,64.0,,52100.794352,52100.795799,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1903_N7090_ra_01_002.mbf,2747,APMCC 699,325.99,-56.63
2001-07-10_1908_N7090_ra_01_004.mbf,N7090_ra_01_00,P352,325.9616,-55.2566,1394.5,64.0,,52100.79794,52100.799444,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1908_N7090_ra_01_004.mbf,2912,APMCC 699,325.99,-56.63
2001-07-10_1914_N7090_ra_01_006.mbf,N7090_ra_01_00,P352,325.9509,-55.0233,1394.5,64.0,,52100.801528,52100.80309,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1914_N7090_ra_01_006.mbf,2962,APMCC 699,325.99,-56.63
2001-07-10_1919_N7090_ra_01_008.mbf,N7090_ra_01_00,P352,325.9403,-54.7899,1394.5,64.0,,52100.805231,52100.806678,http://atoa.atnf.csiro.au/RPFITS?fname=2001-07-10_1919_N7090_ra_01_008.mbf,2755,APMCC 699,325.99,-56.63
2004-03-30_1801-P440.rpf,RFI_J1326-263,P440,201.727917,-26.528333,685.0,64.0,,53094.767731,53094.765243,http://atoa.atnf.csiro.au/RPFITS?fname=2004-03-30_1801-P440.rpf,31220,A1736,201.73,-27.18
2001-11-26_0304_P389-HIPASSJ1319-2722.mbf,HIPASSJ1319-27,P389,199.977083,-27.380278,1409.0,8.0,,52239.128148,52239.140012,http://atoa.atnf.csiro.au/RPFITS?fname=2001-11-26_0304_P389-HIPASSJ1319-2722.mbf,9327,A1736,201.73,-27.18
2001-11-30_0245_P389-HIPASSJ1320-2604.mbf,HIPASSJ1320-26,P389,200.15,-26.073056,1410.0,8.0,,52243.114664,52243.126354,http://atoa.atnf.csiro.au/RPFITS?fname=2001-11-30_0245_P389-HIPASSJ1320-2604.mbf,9327,A1736,201.73,-27.18
1999-05-22_0720_P330_01a.mbf,P330_01a,P330,202.2687,-27.367,1418.0,8.0,,51320.305903,51320.309375,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0720_P330_01a.mbf,7025,A1736,201.73,-27.18
1999-05-22_0732_P330_03a.mbf,P330_03a,P330,203.1031,-27.3771,1418.0,8.0,,51320.314468,51320.31794,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0732_P330_03a.mbf,7025,A1736,201.73,-27.18
1999-05-22_0748_P330_05a.mbf,P330_05a,P330,203.9374,-27.3818,1418.0,8.0,,51320.325579,51320.329109,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0748_P330_05a.mbf,7140,A1736,201.73,-27.18
1999-05-22_0832_P330_01b.mbf,P330_01b,P330,202.373,-27.3686,1418.0,8.0,,51320.355613,51320.359144,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0832_P330_01b.mbf,7140,A1736,201.73,-27.18
1999-05-22_0844_P330_03b.mbf,P330_03b,P330,203.2074,-27.378,1418.0,8.0,,51320.364063,51320.367593,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0844_P330_03b.mbf,7140,A1736,201.73,-27.18
1999-05-22_0939_P330_01c.mbf,P330_01c,P330,202.4773,-27.3701,1418.0,8.0,,51320.402257,51320.405729,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0939_P330_01c.mbf,7025,A1736,201.73,-27.18
1999-05-22_0950_P330_03c.mbf,P330_03c,P330,203.3117,-27.3788,1418.0,8.0,,51320.410417,51320.413947,http://atoa.atnf.csiro.au/RPFITS?fname=1999-05-22_0950_P330_03c.mbf,7140,A1736,201.73,-27.18
2002-06-15_0914_brt058_p370.mbf,J1328-27,P370,202.100167,-27.568256,1411.8,8.0,,52440.384803,52440.396898,http://atoa.atnf.csiro.au/RPFITS?fname=2002-06-15_0914_brt058_p370.mbf,9730,A1736,201.73,-27.18
2002-06-15_0932_brt058_p370.mbf,J1328-27,P370,202.100167,-27.568256,1411.8,8.0,,52440.397361,52440.409167,http://atoa.atnf.csiro.au/RPFITS?fname=2002-06-15_0932_brt058_p370.mbf,9270,A1736,201.73,-27.18
1998-05-09_1433_d132907-30_001a.hpf,D132907-30_001A,P298,202.278,-25.7,1394.5,64.0,,50943.023461,50943.029421,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-09_1433_d132907-30_001a.hpf,11195,A1736,201.73,-27.18
1998-05-10_1520_d132907-30_001a.hpf,D132907-30_001A,P298,202.278,-25.7,1394.5,64.0,,50944.056215,50944.062176,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-10_1520_d132907-30_001a.hpf,11195,A1736,201.73,-27.18
1998-05-09_1547_d133011-30_001c.hpf,D133011-30_001C,P298,202.5474,-25.7,1394.5,64.0,,50943.07485,50943.08081,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-09_1547_d133011-30_001c.hpf,11195,A1736,201.73,-27.18
1998-05-11_0832_d133011-30_001c.hpf,D133011-30_001C,P298,202.5474,-25.7,1394.5,64.0,,50944.772419,50944.778437,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-11_0832_d133011-30_001c.hpf,11302,A1736,201.73,-27.18
1998-05-10_0800_d133044-30_001d.hpf,D133044-30_001D,P298,202.6821,-25.7,1394.5,64.0,,50943.750313,50943.756331,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-10_0800_d133044-30_001d.hpf,11302,A1736,201.73,-27.18
1998-05-11_0945_d133044-30_001d.hpf,D133044-30_001D,P298,202.6821,-25.7,1394.5,64.0,,50944.823634,50944.829595,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-11_0945_d133044-30_001d.hpf,11195,A1736,201.73,-27.18
1998-05-12_1523_d133044-30_001d.hpf,D133044-30_001D,P298,202.6821,-25.7,1394.5,64.0,,50946.057951,50946.063912,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-12_1523_d133044-30_001d.hpf,11195,A1736,201.73,-27.18
1998-05-10_0856_d132939-30_001b.hpf,D132939-30_001B,P298,202.4128,-25.7,1394.5,64.0,,50943.789491,50943.795509,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-10_0856_d132939-30_001b.hpf,11302,A1736,201.73,-27.18
1998-05-11_1425_d132939-30_001b.hpf,D132939-30_001B,P298,202.4128,-25.7,1394.5,64.0,,50945.017731,50945.02375,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-11_1425_d132939-30_001b.hpf,11302,A1736,201.73,-27.18
1998-05-12_1650_d132939-30_001b.hpf,D132939-30_001B,P298,202.4128,-25.7,1394.5,64.0,,50946.118252,50946.124271,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-12_1650_d132939-30_001b.hpf,11302,A1736,201.73,-27.18
1998-05-10_1010_d133116-30_001e.hpf,D133116-30_001E,P298,202.8168,-25.7,1394.5,64.0,,50943.840822,50943.846782,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-10_1010_d133116-30_001e.hpf,11195,A1736,201.73,-27.18
1998-05-11_1639_d133116-30_001e.hpf,D133116-30_001E,P298,202.8168,-25.7,1394.5,64.0,,50945.111134,50945.117153,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-11_1639_d133116-30_001e.hpf,11302,A1736,201.73,-27.18
1998-05-15_0736_d133116-30_001e.hpf,D133116-30_001E,P298,202.8168,-25.7,1394.5,64.0,,50948.733704,50948.739664,http://atoa.atnf.csiro.au/RPFITS?fname=1998-05-15_0736_d133116-30_001e.hpf,11195,A1736,201.73,-27.18
1999-04-07_1133_d132955-30_001b.hpf,D132955-30_001B,P298,202.4794,-25.7,1394.5,64.0,,51275.481678,51275.487697,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-07_1133_d132955-30_001b.hpf,11297,A1736,201.73,-27.18
1999-04-08_1117_d132955-30_001b.hpf,D132955-30_001B,P298,202.4794,-25.7,1394.5,64.0,,51276.470336,51276.476354,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-08_1117_d132955-30_001b.hpf,11297,A1736,201.73,-27.18
1999-04-09_1737_d132955-30_001b.hpf,D132955-30_001B,P298,202.4794,-25.7,1394.5,64.0,,51277.73463,51277.74059,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-09_1737_d132955-30_001b.hpf,11190,A1736,201.73,-27.18
1999-04-07_1715_d133060-30_001d.hpf,D133060-30_001D,P298,202.7488,-25.7,1394.5,64.0,,51275.71941,51275.725428,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-07_1715_d133060-30_001d.hpf,11297,A1736,201.73,-27.18
1999-04-08_1711_d133060-30_001d.hpf,D133060-30_001D,P298,202.7488,-25.7,1394.5,64.0,,51276.716516,51276.722477,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-08_1711_d133060-30_001d.hpf,11190,A1736,201.73,-27.18
1999-04-09_1605_d133060-30_001d.hpf,D133060-30_001D,P298,202.7488,-25.7,1394.5,64.0,,51277.670394,51277.676412,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-09_1605_d133060-30_001d.hpf,11297,A1736,201.73,-27.18
1999-04-07_1829_d133132-30_001e.hpf,D133132-30_001E,P298,202.8835,-25.7,1394.5,64.0,,51275.770856,51275.776875,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-07_1829_d133132-30_001e.hpf,11297,A1736,201.73,-27.18
1999-04-08_1825_d133132-30_001e.hpf,D133132-30_001E,P298,202.8835,-25.7,1394.5,64.0,,51276.767963,51276.773924,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-08_1825_d133132-30_001e.hpf,11190,A1736,201.73,-27.18
1999-04-10_1116_d133132-30_001e.hpf,D133132-30_001E,P298,202.8835,-25.7,1394.5,64.0,,51278.469988,51278.476007,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-10_1116_d133132-30_001e.hpf,11297,A1736,201.73,-27.18
1999-04-07_1019_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51275.430174,51275.436192,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-07_1019_d132923-30_001a.hpf,11297,A1736,201.73,-27.18
1999-04-08_1003_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51276.419236,51276.425197,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-08_1003_d132923-30_001a.hpf,11190,A1736,201.73,-27.18
1999-04-09_1017_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51277.428958,51277.434977,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-09_1017_d132923-30_001a.hpf,11297,A1736,201.73,-27.18
1999-04-07_1250_d133027-30_001c.hpf,D133027-30_001C,P298,202.6141,-25.7,1394.5,64.0,,51275.535498,51275.541516,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-07_1250_d133027-30_001c.hpf,11297,A1736,201.73,-27.18
1999-04-08_1230_d133027-30_001c.hpf,D133027-30_001C,P298,202.6141,-25.7,1394.5,64.0,,51276.521609,51276.527627,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-08_1230_d133027-30_001c.hpf,11297,A1736,201.73,-27.18
1999-04-08_1555_d133027-30_001c.hpf,D133027-30_001C,P298,202.6141,-25.7,1394.5,64.0,,51276.66397,51276.669988,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-08_1555_d133027-30_001c.hpf,11297,A1736,201.73,-27.18
1999-04-10_1002_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51278.418773,51278.424792,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-10_1002_d132923-30_001a.hpf,11297,A1736,201.73,-27.18
1999-04-11_1123_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51279.474965,51279.480926,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-11_1123_d132923-30_001a.hpf,11190,A1736,201.73,-27.18
1999-04-12_1250_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51280.534977,51280.540938,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-12_1250_d132923-30_001a.hpf,11190,A1736,201.73,-27.18
1999-04-13_1703_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51281.711076,51281.717095,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-13_1703_d132923-30_001a.hpf,11297,A1736,201.73,-27.18
1999-04-14_1756_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51282.747708,51282.753669,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-14_1756_d132923-30_001a.hpf,11190,A1736,201.73,-27.18
1999-04-16_1532_d132923-30_001a.hpf,D132923-30_001A,P298,202.3447,-25.7,1394.5,64.0,,51284.647361,51284.65338,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-16_1532_d132923-30_001a.hpf,11297,A1736,201.73,-27.18
1999-04-10_1230_d133027-30_001c.hpf,D133027-30_001C,P298,202.6141,-25.7,1394.5,64.0,,51278.521262,51278.527222,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-10_1230_d133027-30_001c.hpf,11082,A1736,201.73,-27.18
1999-04-11_1640_d133027-30_001c.hpf,D133027-30_001C,P298,202.6141,-25.7,1394.5,64.0,,51279.695162,51279.701181,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-11_1640_d133027-30_001c.hpf,11297,A1736,201.73,-27.18
1999-04-12_1701_d133027-30_001c.hpf,D133027-30_001C,P298,202.6141,-25.7,1394.5,64.0,,51280.70934,51280.715301,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-12_1701_d133027-30_001c.hpf,11190,A1736,201.73,-27.18
1999-04-13_1817_d133027-30_001c.hpf,D133027-30_001C,P298,202.6141,-25.7,1394.5,64.0,,51281.762292,51281.76831,http://atoa.atnf.csiro.au/RPFITS?fname=1999-04-13_1817_d133027-30_001c.hpf,11297,A1736,201.73,-27.18
2003-11-29_1327-P440.rpf,2337-334-off,P440,0.477083,-33.171389,680.0,64.0,,52972.560613,52972.574444,http://atoa.atnf.csiro.au/RPFITS?fname=2003-11-29_1327-P440.rpf,7807,A4059,359.26,-34.76
2002-05-23_2327_p387HIPASSJ0001-3332.mbf,HIPASSJ0001-33,P387,0.367083,-33.537778,1388.4,8.0,,52417.977396,52417.980289,http://atoa.atnf.csiro.au/RPFITS?fname=2002-05-23_2327_p387HIPASSJ0001-3332.mbf,2607,A4059,359.26,-34.76
2002-05-24_2328_p387HIPASSJ0001-3332.mbf,HIPASSJ0001-33,P387,0.367083,-33.537778,1388.4,8.0,,52418.978322,52418.990185,http://atoa.atnf.csiro.au/RPFITS?fname=2002-05-24_2328_p387HIPASSJ0001-3332.mbf,9730,A4059,359.26,-34.76
2002-11-09_1213_p387HIPASSJ0001-3332.mbf,HIPASSJ0001-33,P387,0.367083,-33.537778,1388.4,8.0,,52587.509745,52587.521725,http://atoa.atnf.csiro.au/RPFITS?fname=2002-11-09_1213_p387HIPASSJ0001-3332.mbf,9730,A4059,359.26,-34.76
2001-09-14_1723_p387HIPASSJ0001-33.mbf,HIPASSJ0001-33,P387,0.28125,-33.577778,1388.5,8.0,,52166.72456,52166.746956,http://atoa.atnf.csiro.au/RPFITS?fname=2001-09-14_1723_p387HIPASSJ0001-33.mbf,17322,A4059,359.26,-34.76
2002-08-21_1737_p399l478ra_01a.mbf,l478ra_01a,P399,358.0261,-34.989,1413.0,16.0,,52507.734225,52507.743947,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-21_1737_p399l478ra_01a.mbf,18097,A4059,359.26,-34.76
2002-08-21_1851_p399l478ra_01b.mbf,l478ra_01b,P399,358.0374,-35.2029,1413.0,16.0,,52507.785787,52507.795509,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-21_1851_p399l478ra_01b.mbf,18097,A4059,359.26,-34.76
2002-08-21_2005_p399l478ra_01c.mbf,l478ra_01c,P399,358.0487,-35.4167,1413.0,16.0,,52507.837002,52507.846725,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-21_2005_p399l478ra_01c.mbf,18097,A4059,359.26,-34.76
2002-08-22_1711_p399l478ra_01d.mbf,l478ra_01d,P399,358.0602,-35.6305,1413.0,16.0,,52508.716111,52508.725833,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-22_1711_p399l478ra_01d.mbf,18137,A4059,359.26,-34.76
2002-08-22_1825_p399l478ra_01e.mbf,l478ra_01e,P399,358.0718,-35.8442,1413.0,16.0,,52508.767731,52508.777454,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-22_1825_p399l478ra_01e.mbf,18105,A4059,359.26,-34.76
2002-08-22_1944_p399l478ra_01a.mbf,l478ra_01a,P399,358.0261,-34.989,1413.0,16.0,,52508.822419,52508.832141,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-22_1944_p399l478ra_01a.mbf,18177,A4059,359.26,-34.76
2002-08-23_1722_p399l478ra_01b.mbf,l478ra_01b,P399,358.0374,-35.2029,1413.0,16.0,,52509.72375,52509.733472,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-23_1722_p399l478ra_01b.mbf,18097,A4059,359.26,-34.76
2002-08-24_1150_p399l478ra_01c.mbf,l478ra_01c,P399,358.0487,-35.4167,1413.0,16.0,,52510.493657,52510.50338,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-24_1150_p399l478ra_01c.mbf,18127,A4059,359.26,-34.76
2002-08-24_1304_p399l478ra_01d.mbf,l478ra_01d,P399,358.0602,-35.6305,1413.0,16.0,,52510.545104,52510.554826,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-24_1304_p399l478ra_01d.mbf,18127,A4059,359.26,-34.76
2002-08-24_1545_p399l478ra_01e.mbf,l478ra_01e,P399,358.0718,-35.8442,1413.0,16.0,,52510.65662,52510.657431,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-24_1545_p399l478ra_01e.mbf,1622,A4059,359.26,-34.76
2002-08-24_1658_p399l478ra_01e.mbf,l478ra_01e,P399,358.0718,-35.8442,1413.0,16.0,,52510.707373,52510.717095,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-24_1658_p399l478ra_01e.mbf,18097,A4059,359.26,-34.76
2002-08-24_1831_p399l478ra_01d.mbf,l478ra_01d,P399,358.0602,-35.6305,1413.0,16.0,,52510.771956,52510.781678,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-24_1831_p399l478ra_01d.mbf,18097,A4059,359.26,-34.76
2002-08-25_1050_p399l478ra_01c.mbf,l478ra_01c,P399,358.0487,-35.4167,1413.0,16.0,,52511.451701,52511.461424,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-25_1050_p399l478ra_01c.mbf,18097,A4059,359.26,-34.76
2002-08-25_1204_p399l478ra_01b.mbf,l478ra_01b,P399,358.0374,-35.2029,1413.0,16.0,,52511.50309,52511.512812,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-25_1204_p399l478ra_01b.mbf,18097,A4059,359.26,-34.76
2002-08-25_1318_p399l478ra_01a.mbf,l478ra_01a,P399,358.0261,-34.989,1413.0,16.0,,52511.554479,52511.564201,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-25_1318_p399l478ra_01a.mbf,18097,A4059,359.26,-34.76
2002-08-25_1931_p399l478ra_01a.mbf,l478ra_01a,P399,358.0261,-34.989,1413.0,16.0,,52511.813507,52511.823229,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-25_1931_p399l478ra_01a.mbf,18097,A4059,359.26,-34.76
2002-08-26_1140_p399l478ra_01b.mbf,l478ra_01b,P399,358.0374,-35.2029,1413.0,16.0,,52512.486771,52512.496493,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-26_1140_p399l478ra_01b.mbf,18097,A4059,359.26,-34.76
2002-08-26_1254_p399l478ra_01c.mbf,l478ra_01c,P399,358.0487,-35.4167,1413.0,16.0,,52512.538102,52512.547824,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-26_1254_p399l478ra_01c.mbf,18097,A4059,359.26,-34.76
2002-08-26_1409_p399l478ra_01d.mbf,l478ra_01d,P399,358.0602,-35.6305,1413.0,16.0,,52512.589838,52512.59956,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-26_1409_p399l478ra_01d.mbf,18097,A4059,359.26,-34.76
2002-08-26_1722_p399l478ra_01e.mbf,l478ra_01e,P399,358.0718,-35.8442,1413.0,16.0,,52512.724213,52512.733935,http://atoa.atnf.csiro.au/RPFITS?fname=2002-08-26_1722_p399l478ra_01e.mbf,18097,A4059,359.26,-34.76
